ID,Nombre,Edad,Ciudad,DNI
8685,"Ramos Gutierrez, Daniela",56,Quibdo,8617061684
8686,"Gutierrez Guerrero, Susana",30,Arauca,7150381885
8687,"Alvarez Escobar, Roberto",55,Buenaventura,7983936586
8688,"Perez Molina, Sergio",25,Cartagena,7810744887
8689,"Ponce Montes, Sebastian",67,Valledupar,2114262188
8690,"Navarro Acosta, Ricardo",76,Palmira,8068541489
8691,"Campos Ochoa, Sergio",44,Monteria,9187323990
8692,"Valencia Molina, Yolanda",29,Manizales,3992792491
8693,"Barrera Carrillo, Camila",62,Valledupar,9324344292
8694,"Contreras Suarez, Nicolas",34,Cartagena,6531098793
8695,"Fuentes Salazar, Melissa",57,Floridablanca,5706087894
8696,"Navarro Silva, Patricia",55,Mitu,3896667895
8697,"Silva Gutierrez, Ramon",80,Popayan,7642870296
8698,"Herrera Becerra, Hugo",77,Medellin,7977987297
8699,"Rubio Serrano, Irene",37,Saravena,4951912098
8700,"Jimenez Pena, Adriana",24,Ibague,8245817299
8701,"Herrera Ochoa, Valentina",71,Soledad,5714488200
8702,"Miranda Ortiz, Marcela",47,Manizales,4935889201
8703,"Vásquez Gallego, Hector",24,Manizales,3945786102
8704,"Figueroa Figueroa, Martha",40,Buenaventura,4420758703
8705,"Arias Escobar, Antonio",30,Santa Marta,2923547604
8706,"Sanchez Sandoval, Esteban",33,Sincelejo,1743789505
8707,"Vergara Moreno, Ana Maria",23,Soacha,8002388506
8708,"Cruz Rodriguez, Rosa",42,Mocoa,8216395707
8709,"Jimenez Peralta, Andres Felipe",79,Cali,4226180608
8710,"Trujillo Montes, Esteban",36,Manizales,2742665609
8711,"Molina Cabrera, Laura",62,Tunja,9453812210
8712,"Rodriguez Meza, Monica",74,Cucuta,8793980211
8713,"Gomez Leon, Antonio",80,Santa Marta,8594849512
8714,"Bustos Muñoz, Sofia",53,Neiva,8811057213
8715,"Ramos Rubio, Rosa",20,Manizales,1543498114
8716,"Barrera Lara, Claudia",48,Popayan,9269850115
8717,"Leon Guerrero, Rocio",33,Puerto Carreno,3137769716
8718,"Ochoa Nieto, Marcela",57,Neiva,5267260117
8719,"Guerrero Soto, Arturo",21,Puerto Carreno,8511260518
8720,"Carrillo Ramirez, Silvia",48,Mocoa,2242635019
8721,"Nieto Espinoza, Blanca",77,Tunja,9687582220
8722,"Reyes Sandoval, Claudia",24,Bello,4280971021
8723,"Naranjo Tapia, Angela",22,Pasto,1985355422
8724,"Castillo Ruiz, Ignacio",40,Riohacha,4838442423
8725,"Escobar Coronel, Luis Miguel",54,Soledad,1379473824
8726,"Rodriguez Rojas, Alicia",27,Itagui,5619073225
8727,"Vargas Mendez, Juliana",18,Ibague,2085974526
8728,"Estrada Herrera, Ivan",61,Inirida,7892944127
8729,"Cardenas Gallego, Maria Clara",34,Soledad,4959681528
8730,"Cruz Romero, Juan",43,Mocoa,3787026629
8731,"Pena Alvarez, Ricardo",72,Yopal,9476430930
8732,"Núñez Peralta, Andres",26,Cucuta,2325972731
8733,"Martinez Tapia, Juan",36,Bello,3516085632
8734,"Morales Rios, Juan Pablo",76,Bello,7877969433
8735,"Salazar Pena, Laura",46,Tunja,8750927634
8736,"Valencia Trujillo, David",57,Sincelejo,5196429435
8737,"Padilla Ramirez, Luisa",65,Armenia,3671776936
8738,"Soto Villanueva, Maria",76,Valledupar,5526024037
8739,"Vergara Alvarez, Maria Jose",78,Cartagena,6994620738
8740,"Estrada Núñez, Silvia",35,Sincelejo,4459137539
8741,"Medina Ochoa, Yolanda",58,Santa Marta,5092462040
8742,"Parra Ponce, Valentina",46,Barrancabermeja,4969413041
8743,"Pena Tapia, Cesar",26,Villavicencio,6656969142
8744,"Ramirez Perez, Hugo",29,Puerto Carreno,1681302143
8745,"Becerra Aguilar, Gabriel",39,Armenia,9336463144
8746,"Velasquez Soto, Elena",72,Floridablanca,3380934645
8747,"Diaz Alvarado, Andres",69,Soledad,7173069346
8748,"Coronel Pena, Victor",22,Florencia,6552598447
8749,"Osorio Leon, Sofia",35,Leticia,9535537448
8750,"Escobar Camacho, Pedro",61,Floridablanca,2275202449
8751,"Arias Estrada, Fabian",79,Medellin,8524350550
8752,"Ponce Naranjo, Juan",66,Itagui,8003899651
8753,"Muñoz Cortez, Juan",60,Leticia,9843426652
8754,"Mora Alvarez, Rafael",80,Medellin,6128300353
8755,"Gomez Mendoza, Carmen",55,Ibague,2026537654
8756,"Mendez Acosta, Jorge",57,Santa Marta,4383580655
8757,"Valdez Cardenas, Felipe",28,Riohacha,8446280556
8758,"Figueroa Meza, Lina",47,Monteria,4680255157
8759,"Sanchez Naranjo, Ricardo",75,Cali,4708506158
8760,"Sandoval Ramirez, Javier",32,Inirida,7742658759
8761,"Romero Escobar, Alfredo",64,Cucuta,4350287160
8762,"Rubio Cortez, Ana",66,Pereira,2682335861
8763,"Vargas Cruz, Patricia",54,Soledad,6632028162
8764,"Carrillo Núñez, Juan",25,Bucaramanga,4587253763
8765,"Estrada Carrillo, Antonio",57,Envigado,1118880564
8766,"Figueroa Trujillo, Francisco",34,Sincelejo,3737552765
8767,"Guerrero Cabrera, Miguel",39,Tunja,7442811366
8768,"Cardenas Barrera, Nora",74,Mocoa,3459249967
8769,"Garcia Rivera, Yolanda",67,Itagui,7918544068
8770,"Fuente Padilla, Ignacio",59,Puerto Carreno,5808708069
8771,"Rubio Rivera, Teresa",18,Barrancabermeja,4237205770
8772,"Jimenez Silva, Laura",70,Leticia,5161031471
8773,"Castillo Gonzalez, Camila",67,Riohacha,3728869172
8774,"Rivera Contreras, Lina",57,Pasto,1058604673
8775,"Tapia Aguilar, Ivan",21,Inirida,9624420574
8776,"Romero Martinez, Alejandro",72,Soacha,6965815475
8777,"Rodriguez Castillo, Sebastian",65,Medellin,9625863276
8778,"Pena Estrada, Carmen",67,Bucaramanga,4736414877
8779,"Vásquez Fuentes, Tomas",36,Valledupar,7181756278
8780,"Velasquez Osorio, Nora",30,Monteria,6897948679
8781,"Rivera Osorio, Andres",38,Florencia,4450429180
8782,"Dominguez Ochoa, Ricardo",24,Quibdo,9847064181
8783,"Guerrero Trujillo, Felipe",62,Bello,7208067782
8784,"Martinez Peralta, Daniela",76,Cucuta,3449034883
8785,"Ibarra Osorio, Melissa",19,Floridablanca,7758514584
8786,"Camacho Sandoval, Natalia",77,Bucaramanga,4116565785
8787,"Alvarado Muñoz, Gustavo",59,San Jose del Guaviare,6728656086
8788,"Herrera Lopez, Ernesto",22,Bogota,9432093787
8789,"Figueroa Mendoza, Esteban",30,Saravena,6014811488
8790,"Suarez Diaz, Fernando",43,Cartagena,5599439089
8791,"Salazar Gomez, Mauricio",60,Medellin,8644932490
8792,"Guzmán Valdez, Hernan",19,Puerto Carreno,1835572791
8793,"Vargas Mendoza, Ana",47,Riohacha,1451309592
8794,"Trujillo Ortiz, Catalina",64,Envigado,2573006193
8795,"Fuentes Gomez, Roberto",57,Bucaramanga,6450422594
8796,"Vargas Ibarra, Juliana",30,Leticia,6387829195
8797,"Pena Osorio, Sergio",60,Itagui,6009937696
8798,"Valdez Herrera, Lorena",78,Bucaramanga,9321025197
8799,"Ramos Gallego, Andres",48,Ibague,1609928198
8800,"Rubio Guzmán, Ignacio",20,Medellin,7386794799
8801,"Ibarra Suarez, Hector",30,Armenia,6966317000
8802,"Avila Gonzalez, Carmen",72,San Jose del Guaviare,9533860101
8803,"Dominguez Aguilar, Ernesto",23,Bucaramanga,4096480702
8804,"Naranjo Cabrera, Juan Pablo",36,Bello,7195031203
8805,"Cabrera Mendoza, Victor",79,Arauca,6459872604
8806,"Vásquez Morales, Ana Maria",41,Arauca,7271438205
8807,"Diaz Cano, Arturo",24,Soacha,9865280006
8808,"Carrillo Ortiz, Lorena",78,Barranquilla,2108455007
8809,"Morales Cardenas, Catalina",74,Yopal,9253592008
8810,"Montes Rios, Eduardo",22,Puerto Carreno,3356362609
8811,"Silva Cruz, Arturo",33,Cartagena,3488396210
8812,"Gomez Valdez, Paula",68,Medellin,5957293711
8813,"Trujillo Gallego, Ana",80,Bucaramanga,5340279112
8814,"Muñoz Salazar, Catalina",48,Cucuta,7344493813
8815,"Salazar Jimenez, Hugo",35,Barrancabermeja,1547265614
8816,"Ponce Alvarado, Rodrigo",21,Soacha,9134770815
8817,"Lugo Perez, Maria Clara",40,Bogota,5297314216
8818,"Bustos Torres, Valentina",33,Ibague,3693922917
8819,"Medina Meza, Felipe",34,Pereira,3889344718
8820,"Bustos Naranjo, Paola",19,San Jose del Guaviare,5271692319
8821,"Coronel Soto, Rodrigo",31,Cartagena,1243021920
8822,"Dominguez Suarez, Claudia",41,Medellin,7778842121
8823,"Zamora Martinez, Alejandro",64,Bello,5862170722
8824,"Alvarez Cardenas, Alfredo",52,Barranquilla,4471795523
8825,"Naranjo Medina, Alicia",71,Valledupar,5648622124
8826,"Sandoval Fuente, Juliana",25,Bucaramanga,3969093525
8827,"Medina Gutierrez, Paola",53,Armenia,2437866926
8828,"Mora Jimenez, Angela",65,Puerto Carreno,4830191827
8829,"Arias Gomez, Juan",63,Pasto,1034874628
8830,"Gonzalez Fuentes, Pilar",58,Bogota,6902170129
8831,"Pena Barrera, Carmen",20,Envigado,1863608830
8832,"Diaz Figueroa, Carmen",65,Cartagena,7174894831
8833,"Guzmán Parra, Ramon",77,Cartagena,3029533832
8834,"Valdez Fuentes, Francisco",72,Mitu,9028746433
8835,"Barrera Miranda, Rocio",66,Buenaventura,4542593834
8836,"Villanueva Fuentes, Mauricio",20,Popayan,2333957235
8837,"Ibarra Ibarra, Mario",74,Saravena,3554543036
8838,"Rubio Vega, Julio",48,Florencia,8577022937
8839,"Cruz Reyes, Lorena",29,Monteria,2553237238
8840,"Navarro Flores, Miguel",73,Pasto,4252377939
8841,"Sandoval Suarez, Blanca",63,Soledad,1794362640
8842,"Figueroa Trujillo, Arturo",33,Buenaventura,5036773141
8843,"Mendez Gonzalez, Andres",27,Sincelejo,5555237142
8844,"Diaz Ramirez, Luis Miguel",57,Saravena,2274558943
8845,"Navarro Ponce, Luis Miguel",56,Tunja,5306963944
8846,"Velasquez Contreras, Gustavo",19,Soledad,8855971345
8847,"Vásquez Peralta, Martha",80,Bucaramanga,1814249346
8848,"Lugo Cabrera, Helena",57,Soacha,5543182447
8849,"Ortiz Cortez, Arturo",52,Palmira,8767511648
8850,"Gutierrez Cruz, Daniela",36,Sincelejo,8524012249
8851,"Mendoza Rivera, Carmen",28,Medellin,7836224850
8852,"Becerra Zamora, Maria Clara",70,Riohacha,3778541451
8853,"Barrera Naranjo, Sebastian",57,Puerto Carreno,6676193252
8854,"Espinoza Herrera, Nicolas",45,Valledupar,6349234953
8855,"Valdez Ortiz, Eduardo",18,Yopal,9791731654
8856,"Camacho Lara, Isabella",30,Floridablanca,5440030455
8857,"Diaz Espinoza, Andres",43,Villavicencio,1105978756
8858,"Ibarra Núñez, Juan",35,Tunja,4109170357
8859,"Becerra Rubio, Maria Jose",58,Armenia,8696312458
8860,"Diaz Rojas, Sebastian",52,Bucaramanga,3333026359
8861,"Miranda Mendez, Camila",68,Cali,1667837160
8862,"Zamora Cabrera, Natalia",76,Florencia,2580440761
8863,"Fuente Osorio, Esteban",39,Bello,4896234662
8864,"Salinas Fuentes, Gloria",34,Cali,7165546563
8865,"Suarez Arias, Blanca",38,Mitu,9303681864
8866,"Cardenas Alvarado, Martha",61,Quibdo,6549046465
8867,"Salinas Villanueva, Mariana",29,Sincelejo,3793245066
8868,"Meza Guerrero, Camila",35,San Jose del Guaviare,1098015067
8869,"Rubio Moreno, Catalina",37,Buenaventura,5279058168
8870,"Osorio Ramos, Luisa",38,Bucaramanga,6150231569
8871,"Gallego Rojas, Natalia",43,Barranquilla,9038228170
8872,"Molina Gutierrez, Maria Jose",36,Pasto,1138102671
8873,"Blanco Naranjo, Sebastian",66,Bucaramanga,8436362872
8874,"Contreras Salazar, Silvia",23,Pasto,2778600673
8875,"Castillo Cano, Susana",71,Pasto,3982437374
8876,"Acosta Vega, Lina",40,Envigado,2446510675
8877,"Coronel Núñez, Mario",65,Floridablanca,3096676376
8878,"Rodriguez Ortiz, Rafael",37,Manizales,4472569677
8879,"Espinoza Mendoza, Felipe",61,Cartagena,7482593678
8880,"Montes Rivera, Ana Maria",51,Bucaramanga,7587539879
8881,"Rubio Diaz, Eduardo",21,Sincelejo,8356855680
8882,"Cortez Silva, Maria",23,Manizales,6116522381
8883,"Cruz Rodriguez, Maria Clara",26,Santa Marta,8535771182
8884,"Bravo Ruiz, Juliana",27,Tunja,4158590883
8885,"Escobar Coronel, Helena",70,Buenaventura,9905483484
8886,"Montes Guzmán, Fabian",49,Pereira,8845226385
8887,"Vásquez Moreno, Blanca",44,Yopal,2445666086
8888,"Figueroa Lara, Rafael",55,Monteria,4836945787
8889,"Torres Vergara, Alfredo",34,Bello,4064037788
8890,"Barrera Jimenez, Esperanza",51,Soacha,4540718989
8891,"Perez Gallego, Fernando",37,Pereira,3743824290
8892,"Peralta Gonzalez, Esperanza",56,Manizales,4328523491
8893,"Meza Gallego, Maria Jose",66,Soledad,6684661492
8894,"Gonzalez Carrillo, Teresa",54,Soacha,5980286193
8895,"Rivera Navarro, Carlos",18,Florencia,7020154794
8896,"Escobar Peralta, Melissa",59,Cartagena,3009279495
8897,"Cardenas Blanco, Sandra",53,Cali,7062543596
8898,"Navarro Torres, Catalina",43,Cartagena,4704509997
8899,"Sandoval Zamora, David",78,Buenaventura,2239097898
8900,"Tapia Diaz, Ana Maria",52,Leticia,7089019699
8901,"Rubio Alvarez, Luis",65,Bogota,7023492100
8902,"Rivera Mora, Antonio",76,Soacha,1989402001
8903,"Morales Rojas, Julio",66,Puerto Carreno,4726971402
8904,"Mendez Mora, Antonio",26,Riohacha,7726023803
8905,"Estrada Gutierrez, Valentina",38,Florencia,9509413604
8906,"Valdez Castillo, Natalia",21,Cartagena,8209565705
8907,"Zamora Tapia, Juliana",39,Tunja,2464164106
8908,"Montes Mendoza, Javier",75,Inirida,9168374407
8909,"Vargas Sanchez, Isabella",49,Manizales,7829030808
8910,"Cortez Perez, Enrique",79,Popayan,8307817409
8911,"Blanco Ramirez, Teresa",42,Arauca,8583286710
8912,"Mendoza Leon, Roberto",24,Medellin,6072398011
8913,"Arias Zamora, Mauricio",80,Bogota,1901982812
8914,"Alvarado Castillo, Raul",45,Pasto,1562170313
8915,"Osorio Fuentes, Ana Maria",24,Buenaventura,4089917214
8916,"Meza Peralta, Ignacio",60,Sincelejo,2036901615
8917,"Vega Cardenas, Juliana",42,Soacha,5803223616
8918,"Dominguez Leon, Andrea",46,Cali,1311447817
8919,"Meza Ibarra, Arturo",31,Cucuta,3935467918
8920,"Salazar Mendez, Nicolas",66,Itagui,3488497919
8921,"Zamora Rodriguez, Andres",66,Saravena,3407017820
8922,"Bustos Ponce, Irene",20,Armenia,5701591721
8923,"Ortiz Rodriguez, Teresa",71,Floridablanca,6584573122
8924,"Salazar Vásquez, Isabella",67,Buenaventura,4926029523
8925,"Vega Carrillo, Felipe",59,Yopal,1429695424
8926,"Camacho Ortiz, Luis Miguel",75,Bello,3957902125
8927,"Ruiz Cruz, Camila",69,Medellin,9775588426
8928,"Morales Herrera, Hector",25,Envigado,2365132127
8929,"Sanchez Figueroa, Esteban",23,Leticia,5034689228
8930,"Garcia Trujillo, Ignacio",57,Barranquilla,6258756029
8931,"Sanchez Villanueva, Marcela",64,Envigado,6564020130
8932,"Diaz Ochoa, Tomas",45,Saravena,6529157431
8933,"Cruz Barrera, Monica",38,Sincelejo,1457389532
8934,"Carrillo Vargas, Silvia",50,Leticia,9696069433
8935,"Maldonado Perez, Pedro",48,Barranquilla,5005278734
8936,"Maldonado Lara, Arturo",27,Bello,4184346035
8937,"Gomez Padilla, Alfredo",20,Inirida,5547865436
8938,"Mendez Meza, Luis Miguel",45,Florencia,6018423437
8939,"Becerra Reyes, Diego",49,Santa Marta,1294851138
8940,"Navarro Maldonado, Alicia",76,Quibdo,3085986539
8941,"Cruz Cano, Ivan",53,Barrancabermeja,9699341240
8942,"Montes Bustos, Manuel",35,Villavicencio,2147216141
8943,"Arias Valencia, Alfredo",66,Tunja,2358211242
8944,"Jimenez Becerra, Juliana",23,Tunja,5266843943
8945,"Velasquez Rubio, Juliana",48,Cali,6242021344
8946,"Arias Fuente, Rafael",49,Cali,2913058445
8947,"Muñoz Figueroa, Adriana",69,Arauca,6772883346
8948,"Morales Muñoz, Rocio",41,Riohacha,2644182247
8949,"Padilla Contreras, Sergio",71,Saravena,8965999848
8950,"Delgado Alvarado, Jorge",42,Popayan,7760946849
8951,"Medina Guzmán, Silvia",38,Bogota,5710172650
8952,"Escobar Cardenas, Luis",60,Itagui,1394124851
8953,"Castillo Herrera, Marcela",75,Neiva,7009208452
8954,"Avila Meza, Antonio",64,Palmira,8498807053
8955,"Villanueva Cruz, Hector",49,Popayan,3964988554
8956,"Peralta Mora, Carlos",53,Barrancabermeja,5868101255
8957,"Martinez Velasquez, Victor",43,Bogota,2768197456
8958,"Villanueva Vega, Claudia",47,Medellin,5852653657
8959,"Valencia Naranjo, Andrea",32,Puerto Carreno,9446944058
8960,"Vásquez Alvarez, Eduardo",72,Santa Marta,5845356759
8961,"Ochoa Jimenez, Sergio",46,Yopal,5947208260
8962,"Sanchez Lugo, Patricia",43,Tunja,2015475861
8963,"Osorio Cruz, Ernesto",65,Quibdo,5921620962
8964,"Romero Maldonado, Hernan",19,Cucuta,5610754463
8965,"Dominguez Romero, Carmen",41,Cartagena,5729477764
8966,"Nieto Núñez, Rafael",62,Pasto,1983802565
8967,"Villanueva Cardenas, Francisco",29,Tunja,5545818466
8968,"Gonzalez Blanco, Marcela",35,Palmira,9532667467
8969,"Alvarado Gonzalez, Andrea",71,Bello,9263675868
8970,"Aguilar Ochoa, Andres",40,Medellin,9578487469
8971,"Sanchez Molina, Mauricio",43,Buenaventura,3108814270
8972,"Alvarez Miranda, Andrea",57,Valledupar,3668385571
8973,"Valencia Contreras, Andres",62,Pereira,6855508472
8974,"Cabrera Nieto, Luisa",40,Inirida,4921652273
8975,"Fuente Sandoval, Teresa",24,San Jose del Guaviare,6722160274
8976,"Salinas Cardenas, Fabian",67,Valledupar,2343931075
8977,"Gallego Cruz, Cristina",23,San Jose del Guaviare,5526398476
8978,"Rubio Guzmán, Carmen",43,Santa Marta,2869372577
8979,"Castillo Lopez, Catalina",37,Barranquilla,8690789178
8980,"Guerrero Villanueva, Diana",40,Envigado,5294071679
8981,"Núñez Vergara, Isabella",25,Florencia,7941184280
8982,"Bustos Romero, Luis",43,Cali,5745106881
8983,"Carrillo Palacios, Ignacio",23,Manizales,3208440282
8984,"Mora Mora, Carlos",80,Arauca,9900524783
8985,"Diaz Palacios, Luis",18,Ibague,6064266684
8986,"Diaz Rubio, Ana Maria",54,Arauca,3969389785
8987,"Gomez Alvarado, Ramon",64,Riohacha,7256040286
8988,"Pena Perez, Pablo",49,Envigado,2704067187
8989,"Silva Morales, Andres Felipe",56,Bogota,2639319088
8990,"Becerra Nieto, Tomas",62,Itagui,5636463289
8991,"Ibarra Sandoval, Pablo",27,Floridablanca,5813577390
8992,"Nieto Villanueva, Hugo",27,Floridablanca,8880861391
8993,"Rodriguez Vega, Luis",76,San Jose del Guaviare,9327201392
8994,"Arias Valencia, Ivan",79,Armenia,4729797293
8995,"Alvarado Gomez, Camila",62,Villavicencio,3372134594
8996,"Muñoz Mendez, Hector",22,Ibague,8933520295
8997,"Ramos Sanchez, Sebastian",78,Puerto Carreno,7469491396
8998,"Ortiz Vega, Luis Miguel",40,Sincelejo,6674534597
8999,"Sanchez Campos, Camila",44,Manizales,9119724098
9000,"Escobar Vargas, Raul",49,Tunja,9041684499
9001,"Arias Fuentes, Ignacio",65,Manizales,3452395000
9002,"Soto Rubio, Rodrigo",41,Soledad,8305873001
9003,"Rubio Campos, Luis Miguel",67,Mocoa,9496067302
9004,"Pena Cardenas, Raul",52,Mocoa,3776080603
9005,"Navarro Mendez, Manuel",68,Pereira,9171087204
9006,"Ochoa Maldonado, Ana",57,Yopal,7850914205
9007,"Cabrera Ortiz, Blanca",56,Popayan,9913534506
9008,"Padilla Parra, Rodrigo",29,Pereira,7345815407
9009,"Gomez Jimenez, Lorena",55,Barrancabermeja,3469874508
9010,"Mendez Zamora, Melissa",49,Barranquilla,7778083409
9011,"Bravo Vargas, Oscar",32,Villavicencio,6969651410
9012,"Salazar Padilla, Paula",31,Floridablanca,4640660011
9013,"Contreras Rios, Esperanza",48,Saravena,5598125112
9014,"Romero Vergara, Daniela",29,Florencia,8465383313
9015,"Nieto Camacho, Pablo",78,Neiva,2527738214
9016,"Ibarra Osorio, Ana",19,Riohacha,5316084215
9017,"Mora Bustos, Juan",49,Palmira,8720802816
9018,"Rivera Serrano, Teresa",56,San Jose del Guaviare,9944639917
9019,"Cano Cruz, Mauricio",31,Florencia,4692834318
9020,"Maldonado Velasquez, Carlos",31,San Jose del Guaviare,1340196919
9021,"Velasquez Acosta, Juan Pablo",32,Palmira,2750572120
9022,"Muñoz Núñez, Maria",77,Floridablanca,7713323721
9023,"Avila Rodriguez, Laura",19,Riohacha,3448688722
9024,"Flores Flores, Fernando",55,Quibdo,1692036523
9025,"Escobar Serrano, Catalina",70,Pasto,9784356624
9026,"Ramirez Espinoza, Luis",41,Riohacha,2401868325
9027,"Gonzalez Delgado, Lina",63,Pasto,3841762626
9028,"Guzmán Ramos, Ramon",42,Mitu,8779825127
9029,"Palacios Fuente, Julio",22,Bogota,9085918228
9030,"Rios Estrada, Gloria",43,Armenia,7264392029
9031,"Fuentes Martinez, Sebastian",19,Arauca,1751110330
9032,"Velasquez Vásquez, Maria Jose",35,Bello,5192241331
9033,"Coronel Delgado, Juan",37,Popayan,9504095232
9034,"Escobar Herrera, Elena",28,Arauca,1687442133
9035,"Martinez Rios, Paula",45,Bucaramanga,7805807134
9036,"Avila Guzmán, Cristina",61,Inirida,1090230435
9037,"Sandoval Zamora, Antonio",80,Popayan,9542305336
9038,"Valdez Ibarra, Lina",21,Medellin,5231574737
9039,"Cano Valdez, Enrique",33,Santa Marta,3371771538
9040,"Estrada Ponce, Juan",57,Popayan,3573730239
9041,"Rubio Valencia, Laura",32,Mitu,6692145040
9042,"Valencia Estrada, Ana",34,Florencia,2761557841
9043,"Leon Lara, Alejandro",63,San Jose del Guaviare,1064724942
9044,"Carrillo Padilla, Roberto",33,Tunja,9110514343
9045,"Rojas Lugo, Angela",74,Bucaramanga,7556177744
9046,"Silva Alvarado, Arturo",29,Pasto,8393605445
9047,"Guzmán Salazar, Patricia",39,Floridablanca,4752888746
9048,"Rubio Ponce, Esperanza",66,Barrancabermeja,5581257047
9049,"Moreno Rios, Nora",61,Armenia,7000091948
9050,"Lara Torres, Cesar",54,Barranquilla,6744862649
9051,"Romero Gutierrez, Victor",60,Popayan,6523174450
9052,"Gomez Campos, Alejandro",48,Pasto,9935246451
9053,"Jimenez Carrillo, Miguel",73,Neiva,3933531852
9054,"Gallego Vargas, Mariana",65,Riohacha,1643157953
9055,"Fuente Guzmán, Helena",47,Villavicencio,8666513054
9056,"Lara Ibarra, Alejandro",31,Yopal,6874019855
9057,"Fuente Medina, Ana Maria",32,Medellin,5226558656
9058,"Cabrera Alvarez, Elena",26,Valledupar,2116666157
9059,"Cabrera Meza, Silvia",74,Cali,6907417858
9060,"Espinoza Mendoza, Tomas",44,Cartagena,6987850859
9061,"Garcia Palacios, David",68,Arauca,9785244160
9062,"Castillo Sandoval, Beatriz",53,Medellin,1771540261
9063,"Ramirez Pena, Luis Miguel",29,Pasto,2031776062
9064,"Garcia Reyes, Cristina",23,Soledad,3611238363
9065,"Torres Meza, Diego",55,Barranquilla,8466619664
9066,"Romero Ibarra, Paola",67,Manizales,1186272565
9067,"Bustos Morales, Luis",42,Yopal,6634649866
9068,"Camacho Tapia, Sandra",71,Armenia,1366330467
9069,"Guerrero Villanueva, Mauricio",56,Bucaramanga,3831452668
9070,"Salazar Peralta, Diego",49,Soacha,1112871169
9071,"Mendez Morales, Eduardo",21,Mitu,1620174470
9072,"Velasquez Miranda, Oscar",24,Florencia,1061573271
9073,"Soto Leon, Javier",51,Soacha,6555503972
9074,"Miranda Cruz, Hernan",40,Envigado,6907122173
9075,"Flores Ortiz, Ana",27,Medellin,8990880074
9076,"Meza Padilla, Enrique",24,Leticia,8970776675
9077,"Trujillo Maldonado, Cristina",46,Palmira,5598686076
9078,"Mora Navarro, Sebastian",28,Florencia,3474187777
